Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
3658.988,3661.028,"yes . everything looks good ,",Secondary,1104,0.0,0.263,0.737,0.6808,0.002374162,0.036270767,0.96135503,Positive,Positive
3661.115,3663.575,go home already .,Secondary,1105,0.0,1.0,0.0,0.0,0.42335248,0.48385665,0.09279085,Neutral,Neutral
3663.66,3664.58,right .,Secondary,1106,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
3673.044,3675.764,"dr. walked surgery procedure , right ?",Kim Jun-wan,1107,0.0,1.0,0.0,0.0,0.08289783,0.87547785,0.041624334,Neutral,Neutral
3675.838,3678.378,"chanhyeong 's condition improved , 'll perform surgery ...",Kim Jun-wan,1108,0.0,0.693,0.307,0.4767,0.0118019665,0.54726166,0.4409364,Neutral,Neutral
3680.343,3681.223,"oh , .",Secondary,1109,0.0,1.0,0.0,0.0,0.29706195,0.561192,0.14174606,Neutral,Neutral
3682.261,3686.221,"doctor , please take good care chanhyeong .",Secondary,1110,0.0,0.263,0.737,0.8126,0.007034955,0.20930704,0.78365797,Positive,Positive
3687.35,3690.44,"gosh , 've staying strong .",Secondary,1111,0.0,0.476,0.524,0.5106,0.0102659585,0.31573072,0.6740033,Positive,Positive
3690.52,3693.27,please save chanhyeong .,Secondary,1112,0.0,0.154,0.846,0.6705,0.06357,0.6410577,0.29537222,Neutral,Positive
3694.44,3698.32,wish instead .,Secondary,1113,0.0,0.27,0.73,0.4019,0.19069654,0.7199989,0.089304596,Neutral,Positive
3703.991,3705.741,n't cry .,Kim Jun-wan,1114,0.0,0.281,0.719,0.3724,0.12971632,0.6534753,0.21680835,Neutral,Positive
3706.703,3708.963,'ve holding well .,Kim Jun-wan,1115,0.0,0.488,0.512,0.2732,0.02627368,0.40713164,0.5665946,Positive,Positive
3710.373,3712.543,'ve barely keeping together .,Secondary,1116,0.0,1.0,0.0,0.0,0.42158285,0.51940507,0.059012078,Neutral,Neutral
3715.837,3720.757,mom motherinlaw think 're still kids .,Secondary,1117,0.0,1.0,0.0,0.0,0.20591961,0.7470384,0.04704205,Neutral,Neutral
3722.009,3724.679,everyone says 're immature .,Secondary,1118,0.0,1.0,0.0,0.0,0.631502,0.33590102,0.032597005,Negative,Neutral
3725.263,3728.433,'ve acting tough purpose .,Secondary,1119,0.333,0.667,0.0,-0.128,0.10432134,0.7446393,0.15103942,Neutral,Neutral
3729.016,3731.186,"wanted cry , afraid",Secondary,1120,0.608,0.392,0.0,-0.4767,0.6546018,0.31760034,0.027797872,Negative,Negative
3731.644,3734.694,'d say 're young deal .,Secondary,1121,0.0,1.0,0.0,0.0,0.07874713,0.8446872,0.076565646,Neutral,Neutral
3734.856,3736.976,would tell go home burst tears .,Secondary,1122,0.275,0.725,0.0,-0.2263,0.37292048,0.56339246,0.063687034,Neutral,Neutral
3737.066,3739.816,would n't even let see chanhyeong ?,Secondary,1123,0.0,1.0,0.0,0.0,0.45097962,0.52440107,0.024619289,Neutral,Neutral
3739.902,3743.162,'s 've forcing act tough .,Secondary,1124,0.273,0.727,0.0,-0.128,0.20966098,0.7166267,0.07371233,Neutral,Neutral
3744.073,3747.833,ca n't anymore .,Secondary,1125,0.0,1.0,0.0,0.0,0.44661838,0.49772575,0.055655893,Neutral,Neutral
3749.036,3753.456,"doctor , chanhyeong okay , right ?",Secondary,1126,0.0,0.612,0.388,0.2263,0.014494829,0.73217255,0.25333264,Neutral,Neutral
3754.208,3755.838,'ve performed surgery many times .,Kim Jun-wan,1127,0.0,1.0,0.0,0.0,0.15426312,0.7909371,0.054799728,Neutral,Neutral
3755.918,3757.588,'ll make sure 'll okay .,Kim Jun-wan,1128,0.0,0.417,0.583,0.4939,0.014270717,0.41203085,0.5736984,Positive,Positive
3758.212,3761.222,", go well , right ?",Secondary,1129,0.0,0.488,0.512,0.2732,0.013811457,0.41596663,0.57022196,Positive,Positive
3765.553,3768.223,"yes , 'll best .",Kim Jun-wan,1130,0.0,0.127,0.873,0.7845,0.017903296,0.3064878,0.67560893,Positive,Positive
3769.223,3770.933,thank .,Secondary,1131,0.0,0.0,1.0,0.3612,0.04915872,0.6146238,0.3362175,Neutral,Positive
3774.854,3778.274,"way , go home morning ?",Kim Jun-wan,1132,0.0,1.0,0.0,0.0,0.05616824,0.85838825,0.0854434,Neutral,Neutral
3779.901,3783.151,"oh , huidong 's mom ...",Secondary,1133,0.0,1.0,0.0,0.0,0.1536569,0.78723663,0.059106413,Neutral,Neutral
3784.197,3786.737,"shaman . oh , see .",Secondary,1134,0.0,1.0,0.0,0.0,0.106307454,0.80873364,0.08495897,Neutral,Neutral
3787.2,3791.12,said putting crock lid upside filling water,Secondary,1135,0.0,1.0,0.0,0.0,0.17109461,0.7840082,0.044897165,Neutral,Neutral
3791.204,3793.664,could help chanhyeong recover soon .,Secondary,1136,0.0,0.597,0.403,0.4019,0.004452369,0.23871629,0.75683135,Positive,Neutral
3795.541,3799.131,'m sorry . heard doctors n't like superstitions .,Secondary,1137,0.405,0.595,0.0,-0.3421,0.6387173,0.33890584,0.022376878,Negative,Neutral
3799.212,3800.882,"gosh , n't sorry . 's okay .",Kim Jun-wan,1138,0.283,0.51,0.208,-0.1139,0.018499725,0.28050745,0.7009928,Positive,Neutral
3800.963,3805.263,"helps worry less , . means .",Kim Jun-wan,1139,0.387,0.267,0.347,-0.0772,0.067625076,0.45924553,0.4731294,Positive,Negative
3807.178,3808.098,...,Secondary,1140,0.0,1.0,0.0,0.0,0.23258078,0.620445,0.14697418,Neutral,Neutral
3814.31,3815.27,.,Secondary,1141,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
3819.941,3821.361,'m sorry .,Secondary,1142,0.565,0.435,0.0,-0.0772,0.5241156,0.4061268,0.06975763,Negative,Negative
3823.986,3824.986,n't .,Kim Jun-wan,1143,0.0,1.0,0.0,0.0,0.28932807,0.5773061,0.13336588,Neutral,Neutral
3833.913,3835.833,uncles aunts .,Lee Ik-joon,1144,0.0,1.0,0.0,0.0,0.35215023,0.5925933,0.05525644,Neutral,Neutral
3836.332,3838.422,chanhyeong .,Lee Ik-joon,1145,0.0,1.0,0.0,0.0,0.087370016,0.7317803,0.18084966,Neutral,Neutral
3853.683,3855.313,crp levels gone little .,Kim Jun-wan,1146,0.0,1.0,0.0,0.0,0.28893915,0.6512633,0.059797555,Neutral,Neutral
3855.476,3857.186,"yes , cbc level",Secondary,1147,0.0,0.426,0.574,0.4019,0.07339449,0.6539734,0.27263212,Neutral,Positive
3857.27,3859.11,chest xray morning look good .,Secondary,1148,0.0,0.58,0.42,0.4404,0.0023602056,0.06351822,0.9341216,Positive,Neutral
3859.188,3860.398,right .,Kim Jun-wan,1149,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
3863.442,3864.692,wakanda .,Kim Jun-wan,1150,0.0,1.0,0.0,0.0,0.18161677,0.65947455,0.15890875,Neutral,Neutral
3866.612,3868.242,n't know ? black panther .,Kim Jun-wan,1151,0.0,1.0,0.0,0.0,0.14935811,0.79751736,0.053124484,Neutral,Neutral
3872.41,3874.62,n't say `` forever . '' stay still like .,Kim Jun-wan,1152,0.0,0.737,0.263,0.3612,0.11582374,0.764185,0.11999125,Neutral,Neutral
3877.29,3878.54,lee chanhyeong,Secondary,1153,0.0,1.0,0.0,0.0,0.05185917,0.8201675,0.12797332,Neutral,Neutral
3880.293,3881.543,"pump , please .",Kim Jun-wan,1154,0.0,0.303,0.697,0.3182,0.08989083,0.6622543,0.24785489,Neutral,Positive
3881.752,3884.012,turning pump .,Secondary,1155,0.0,1.0,0.0,0.0,0.119385466,0.74815357,0.13246106,Neutral,Neutral
3889.927,3892.927,"anesthesia duration , current time , surgery duration",Secondary,1156,0.0,1.0,0.0,0.0,0.14853007,0.8200948,0.031375162,Neutral,Neutral
3921.834,3923.254,color drainage okay ?,Lee Ik-joon,1157,0.0,0.513,0.487,0.2263,0.104014,0.7117186,0.18426736,Neutral,Neutral
3923.878,3924.918,ac ?,Lee Ik-joon,1158,0.0,1.0,0.0,0.0,0.19843487,0.64775133,0.15381375,Neutral,Neutral
3926.422,3929.972,okay . call perhour urine output .,Lee Ik-joon,1159,0.0,0.678,0.322,0.2263,0.07855074,0.84878665,0.07266253,Neutral,Neutral
3930.051,3930.971,right .,Secondary,1160,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
3931.427,3934.427,"professor , n't answer phone ?",Secondary,1161,0.0,1.0,0.0,0.0,0.48708263,0.4858815,0.02703583,Negative,Neutral
3935.014,3937.314,phone . gosh .,Secondary,1162,0.0,1.0,0.0,0.0,0.42810223,0.47532317,0.09657457,Neutral,Neutral
3937.767,3941.897,said could n't get hold . 's 'm . thing ...,Secondary,1163,0.0,1.0,0.0,0.0,0.5043521,0.46337497,0.032273017,Negative,Neutral
3942.688,3944.068,'s mr. yuk huigwan .,Secondary,1164,0.0,1.0,0.0,0.0,0.053258102,0.868493,0.078248866,Neutral,Neutral
3944.148,3945.608,?,Secondary,1165,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3945.691,3947.191,discharged yesterday .,Secondary,1166,0.0,1.0,0.0,0.0,0.100082226,0.7989483,0.10096942,Neutral,Neutral
3947.276,3949.696,going records,Secondary,1167,0.0,1.0,0.0,0.0,0.16639093,0.6576917,0.17591731,Neutral,Neutral
3949.779,3953.739,found braindead organ donor .,Secondary,1168,0.0,1.0,0.0,0.0,0.53899175,0.43894577,0.022062462,Negative,Neutral
3954.45,3955.87,came ta victim .,Secondary,1169,0.512,0.488,0.0,-0.2732,0.27549353,0.6617662,0.06274035,Neutral,Negative
3955.952,3958.752,"gcs score five , indicated high probability brain death .",Secondary,1170,0.358,0.642,0.0,-0.5994,0.83318764,0.15980038,0.0070119686,Negative,Neutral
3959.33,3960.96,"family consented organ donation ,",Secondary,1171,0.0,1.0,0.0,0.0,0.042824563,0.7680226,0.18915282,Neutral,Neutral
3961.04,3963.08,'ve already done eeg .,Secondary,1172,0.0,1.0,0.0,0.0,0.098589845,0.73724383,0.16416636,Neutral,Neutral
3963.167,3965.537,committee meet soon confirm diagnosis .,Secondary,1173,0.0,1.0,0.0,0.0,0.027148552,0.90874237,0.064109124,Neutral,Neutral
3965.628,3969.008,"initially , notified traffic accident victim .",Secondary,1174,0.634,0.366,0.0,-0.6369,0.30756277,0.66792005,0.024517216,Neutral,Negative
3970.508,3972.718,wanted us let know soon possible,Secondary,1175,0.0,1.0,0.0,0.0,0.019335037,0.7775098,0.20315516,Neutral,Neutral
3972.802,3974.762,'s patient .,Secondary,1176,0.0,1.0,0.0,0.0,0.10772994,0.66360384,0.22866626,Neutral,Neutral
3975.888,3978.018,"organ going another patient hospital ,",Secondary,1177,0.0,1.0,0.0,0.0,0.20183995,0.70944375,0.08871632,Neutral,Neutral
3978.099,3980.269,'ll take care procurement well .,Secondary,1178,0.0,0.361,0.639,0.6486,0.019753685,0.42516217,0.5550841,Positive,Positive
3982.019,3985.269,"gosh , feel bad .",Secondary,1179,0.636,0.364,0.0,-0.5423,0.85572773,0.12729265,0.016979631,Negative,Negative
3989.944,3992.364,"tricuspid valve small , 's hard see .",Kim Jun-wan,1180,0.219,0.781,0.0,-0.1027,0.33585435,0.6132705,0.050875198,Neutral,Neutral
3993.114,3995.664,", way . pull toward patient 's head .",Kim Jun-wan,1181,0.0,1.0,0.0,0.0,0.055217385,0.89345837,0.05132424,Neutral,Neutral
3996.158,3997.448,yes .,Secondary,1182,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
3998.911,4001.541,"pull harder , 'll make bigger incision .",Kim Jun-wan,1183,0.0,1.0,0.0,0.0,0.10505516,0.7537786,0.14116628,Neutral,Neutral
4001.622,4003.122,"okay , 'm sorry .",Secondary,1184,0.31,0.238,0.452,0.1531,0.46241164,0.47699898,0.06058939,Neutral,Positive
4005.793,4007.593,"see monitor , right ?",Secondary,1185,0.0,1.0,0.0,0.0,0.12338294,0.7883696,0.08824745,Neutral,Neutral
4007.67,4010.59,"line flat , means heart rate zero .",Secondary,1186,0.0,1.0,0.0,0.0,0.25302857,0.68448615,0.06248525,Neutral,Neutral
4010.673,4011.593,means 's dead .,Secondary,1187,0.683,0.317,0.0,-0.6486,0.57245314,0.38887304,0.03867382,Negative,Negative
4012.258,4013.338,.,Secondary,1188,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
4013.426,4016.596,means chanhyeong 's current heart rate zero .,Secondary,1189,0.0,1.0,0.0,0.0,0.1339455,0.80493456,0.061119966,Neutral,Neutral
4016.679,4019.639,heart n't beating moment .,Secondary,1190,0.0,0.547,0.453,0.357,0.40666282,0.5167241,0.07661302,Neutral,Neutral
4019.724,4022.104,ca n't operate heart beating .,Secondary,1191,0.0,0.617,0.383,0.357,0.3906778,0.5495331,0.059789114,Neutral,Neutral
4022.184,4024.524,'s cardioplegia solution administered,Secondary,1192,0.0,0.566,0.434,0.3182,0.1386497,0.80879885,0.05255148,Neutral,Neutral
4024.603,4026.813,every 30 minutes induce cardiac stasis performing,Secondary,1193,0.0,1.0,0.0,0.0,0.19692406,0.7736089,0.029466998,Neutral,Neutral
4026.897,4028.147,cardiac surgery procedures .,Secondary,1194,0.0,1.0,0.0,0.0,0.2912591,0.6737017,0.03503919,Neutral,Neutral
4028.232,4030.572,"cardiac stasis , machine",Secondary,1195,0.0,1.0,0.0,0.0,0.2999728,0.6527988,0.04722844,Neutral,Neutral
4030.651,4033.111,acts patient 's heart lungs .,Secondary,1196,0.0,1.0,0.0,0.0,0.20625141,0.74931407,0.0444345,Neutral,Neutral
4033.195,4035.235,supplies blood throughout body,Secondary,1197,0.0,1.0,0.0,0.0,0.10361773,0.83640593,0.059976406,Neutral,Neutral
4035.322,4037.742,doctors operating heart .,Secondary,1198,0.0,1.0,0.0,0.0,0.18699986,0.74024814,0.07275196,Neutral,Neutral
4037.825,4039.405,right . let 's go .,Secondary,1199,0.0,1.0,0.0,0.0,0.034330215,0.49172953,0.47394022,Neutral,Neutral
4039.994,4043.294,"stop chanhyeong 's heart , replaced machine .",Secondary,1200,0.306,0.694,0.0,-0.296,0.55050135,0.41472447,0.03477413,Negative,Neutral
4043.372,4046.172,"machine 's working , doctors quickly fix heart .",Secondary,1201,0.0,1.0,0.0,0.0,0.009047453,0.24746703,0.7434855,Positive,Neutral
4046.25,4047.29,"everything 's fixed ,",Secondary,1202,0.0,1.0,0.0,0.0,0.026691275,0.34842834,0.6248804,Positive,Neutral
4047.376,4050.206,get rid tubes hook machine .,Secondary,1203,0.0,1.0,0.0,0.0,0.36561,0.5884777,0.045912318,Neutral,Neutral
4050.296,4052.796,'re telling remember steps .,Secondary,1204,0.0,1.0,0.0,0.0,0.07881142,0.8037816,0.117406934,Neutral,Neutral
4052.882,4054.632,'re memorize steps .,Secondary,1205,0.0,1.0,0.0,0.0,0.09292502,0.76305354,0.14402138,Neutral,Neutral
4054.717,4055.677,'s right .,Secondary,1206,0.0,1.0,0.0,0.0,0.108351,0.5277378,0.36391118,Neutral,Neutral
4056.177,4058.427,"understand procedure , right ? yes , totally .",Secondary,1207,0.0,0.597,0.403,0.4019,0.033201262,0.5262082,0.44059047,Neutral,Neutral
4069.857,4070.857,gwanghyeon .,Lee Ik-joon,1208,0.0,1.0,0.0,0.0,0.06569509,0.81882256,0.115482315,Neutral,Neutral
4071.275,4073.525,"braindead ta patient , yuk huigwan . ?",Lee Ik-joon,1209,0.0,1.0,0.0,0.0,0.51716477,0.46689907,0.015936118,Negative,Neutral
4073.611,4076.201,"oh , 've finished tests icu .",Secondary,1210,0.0,1.0,0.0,0.0,0.13419716,0.7978457,0.06795712,Neutral,Neutral
4076.28,4078.45,committee meet soon finalize diagnosis .,Secondary,1211,0.0,1.0,0.0,0.0,0.041730102,0.91351825,0.044751618,Neutral,Neutral
4078.532,4081.122,"'s ta victim , heard organs good condition .",Secondary,1212,0.21,0.5,0.29,0.2023,0.059593383,0.618698,0.3217086,Neutral,Neutral
4081.202,4084.792,'re probably negotiating time frame hospital .,Secondary,1213,0.0,1.0,0.0,0.0,0.097637355,0.8574728,0.044889905,Neutral,Neutral
4086.373,4087.543,? know patient ?,Secondary,1214,0.0,1.0,0.0,0.0,0.16467522,0.78673846,0.048586335,Neutral,Neutral
4087.625,4088.995,patient .,Lee Ik-joon,1215,0.0,1.0,0.0,0.0,0.13096121,0.6733802,0.19565864,Neutral,Neutral
4089.835,4092.125,totally fine discharged yesterday .,Lee Ik-joon,1216,0.0,0.589,0.411,0.2716,0.0058440254,0.1580389,0.8361171,Positive,Neutral
4092.213,4094.133,really ? goodness .,Secondary,1217,0.0,0.233,0.767,0.5095,0.48942748,0.43639064,0.074181825,Negative,Positive
4094.632,4097.092,must 've difficult decision .,Secondary,1218,0.455,0.545,0.0,-0.3612,0.2561598,0.6889528,0.05488738,Neutral,Neutral
4098.177,4100.097,say proper goodbye .,Secondary,1219,0.0,1.0,0.0,0.0,0.32363427,0.60098517,0.07538057,Neutral,Neutral
4100.763,4101.813,right .,Lee Ik-joon,1220,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
4102.389,4103.769,seen family ?,Lee Ik-joon,1221,0.0,1.0,0.0,0.0,0.20074314,0.7388722,0.060384694,Neutral,Neutral
4103.849,4105.679,", n't know much .",Secondary,1222,0.0,1.0,0.0,0.0,0.2725685,0.6705186,0.0569129,Neutral,Neutral
4105.768,4106.978,okay .,Secondary,1223,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
4107.77,4108.9,hello .,Lee Ik-joon,1224,0.0,1.0,0.0,0.0,0.09716277,0.6296369,0.27320033,Neutral,Neutral
4109.396,4110.556,head home ?,Lee Ik-joon,1225,0.0,1.0,0.0,0.0,0.11008632,0.7762992,0.1136146,Neutral,Neutral
4110.648,4112.018,", 's need .",Secondary,1226,0.0,1.0,0.0,0.0,0.16974068,0.7130299,0.11722945,Neutral,Neutral
4112.108,4114.488,emergency medicine worked like magic .,Secondary,1227,0.321,0.37,0.309,-0.0258,0.020207088,0.37032807,0.6094648,Positive,Neutral
4114.568,4116.488,'s already looking much better .,Secondary,1228,0.0,0.58,0.42,0.4404,0.003341861,0.053759176,0.9428989,Positive,Neutral
4116.57,4118.16,'s asleep . goodness .,Secondary,1229,0.0,0.4,0.6,0.4588,0.124153845,0.601334,0.27451214,Neutral,Positive
4118.239,4120.529,"come home , 'll wake .",Secondary,1230,0.0,1.0,0.0,0.0,0.06373952,0.7335755,0.20268501,Neutral,Neutral
4120.616,4122.156,wo n't good .,Secondary,1231,0.546,0.454,0.0,-0.3412,0.84419477,0.14037265,0.0154326,Negative,Negative
4122.326,4126.706,"called let know 's okay , n't worry .",Secondary,1232,0.0,0.537,0.463,0.5116,0.011889388,0.3644749,0.6236357,Positive,Neutral
4126.914,4129.584,"say , could uju 's mom",Secondary,1233,0.0,1.0,0.0,0.0,0.0883108,0.85842234,0.05326681,Neutral,Neutral
4129.667,4132.457,even know son 's peanut allergy ?,Secondary,1234,0.0,1.0,0.0,0.0,0.31728312,0.6654263,0.01729052,Neutral,Neutral
4132.545,4133.495,goodness .,Secondary,1235,0.0,0.0,1.0,0.4588,0.024299005,0.32578576,0.6499152,Positive,Positive
4133.587,4135.127,know restaurant ?,Lee Ik-joon,1236,0.0,1.0,0.0,0.0,0.115626566,0.777365,0.10700838,Neutral,Neutral
4135.214,4136.674,'ll call .,Lee Ik-joon,1237,0.0,1.0,0.0,0.0,0.10582154,0.6831232,0.21105531,Neutral,Neutral
4136.757,4139.547,find exactly ate .,Lee Ik-joon,1238,0.0,1.0,0.0,0.0,0.14532423,0.75147384,0.10320196,Neutral,Neutral
4139.802,4141.052,"okay , hold .",Lee Ik-joon,1239,0.0,0.345,0.655,0.2263,0.13427687,0.6623642,0.2033589,Neutral,Positive
4146.35,4147.35,yes .,Lee Ik-joon,1240,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
4151.438,4154.228,"okay , thank . mom .",Lee Ik-joon,1241,0.0,0.185,0.815,0.5267,0.0047860974,0.13859251,0.8566214,Positive,Positive
4154.65,4157.4,come daddy n't yet ?,Secondary,1242,0.0,1.0,0.0,0.0,0.1780801,0.7717281,0.05019181,Neutral,Neutral
4159.613,4163.333,'s daddy ? go ?,Secondary,1243,0.0,1.0,0.0,0.0,0.12639248,0.8251359,0.04847165,Neutral,Neutral
4164.869,4166.909,mom !,Secondary,1244,0.0,1.0,0.0,0.0,0.07754641,0.48601723,0.43643633,Neutral,Neutral
4169.415,4171.035,mister !,Secondary,1245,0.0,1.0,0.0,0.0,0.114790894,0.6122968,0.27291223,Neutral,Neutral
4171.584,4174.134,buy jajangmyeon ?,Secondary,1246,0.0,1.0,0.0,0.0,0.06663077,0.8912517,0.042117536,Neutral,Neutral
4174.211,4176.671,"sure , 'll buy jajangmyeon .",Secondary,1247,0.0,0.566,0.434,0.3182,0.008853286,0.46407712,0.5270696,Positive,Neutral
4201.488,4203.318,anesthesia duration,Secondary,1248,0.0,1.0,0.0,0.0,0.20840621,0.74842566,0.043168146,Neutral,Neutral
4205.117,4206.787,'ll stop ventilation .,Kim Jun-wan,1249,0.524,0.476,0.0,-0.296,0.22358254,0.70318145,0.073235944,Neutral,Negative
4206.869,4208.159,stop ventilation .,Secondary,1250,0.688,0.312,0.0,-0.296,0.45215982,0.501016,0.046824146,Neutral,Negative
4209.747,4211.077,anesthesiologist .,Kim Jun-wan,1251,0.0,1.0,0.0,0.0,0.20578417,0.7213171,0.07289864,Neutral,Neutral
4211.165,4213.455,position patient 's head hook ambu bag .,Kim Jun-wan,1252,0.0,1.0,0.0,0.0,0.18543151,0.7673948,0.047173746,Neutral,Neutral
4214.126,4215.166,?,Secondary,1253,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
4215.336,4217.586,everything could surgery .,Secondary,1254,0.0,1.0,0.0,0.0,0.18791947,0.66047704,0.15160343,Neutral,Neutral
4217.671,4219.801,", question whether heart beat",Secondary,1255,0.0,1.0,0.0,0.0,0.1764824,0.7828792,0.040638402,Neutral,Neutral
4219.882,4222.262,without machine .,Secondary,1256,0.0,1.0,0.0,0.0,0.27602547,0.629546,0.09442856,Neutral,Neutral
4222.343,4223.593,", 's success .",Secondary,1257,0.0,0.213,0.787,0.5719,0.025010314,0.6180922,0.35689753,Neutral,Positive
4223.677,4225.507,heart n't beating though .,Secondary,1258,0.0,0.547,0.453,0.357,0.35469386,0.5831726,0.062133543,Neutral,Neutral
4225.596,4226.806,wait .,Secondary,1259,0.0,1.0,0.0,0.0,0.28437892,0.5920371,0.123584,Neutral,Neutral
4227.806,4229.726,", aorta .",Kim Jun-wan,1260,0.0,1.0,0.0,0.0,0.16036749,0.67318034,0.16645214,Neutral,Neutral
4236.19,4238.48,"hey , n't look .",Secondary,1261,0.0,1.0,0.0,0.0,0.29215997,0.5969315,0.11090852,Neutral,Neutral
4238.567,4241.197,looking number top green .,Secondary,1262,0.0,0.392,0.608,0.2732,0.03936223,0.7573186,0.2033192,Neutral,Positive
4241.654,4245.204,heart rate zero moment . number needs go .,Secondary,1263,0.0,0.822,0.178,0.0772,0.50313205,0.45117402,0.04569397,Negative,Neutral
4249.703,4250.873,'s going .,Secondary,1264,0.0,1.0,0.0,0.0,0.10955561,0.7266508,0.16379361,Neutral,Neutral
4280.484,4282.364,"good job , guys . thank .",Kim Jun-wan,1265,0.0,0.27,0.73,0.6597,0.0041521695,0.034022473,0.9618254,Positive,Positive
4282.444,4283.704,'ll finish .,Secondary,1266,0.0,1.0,0.0,0.0,0.0805359,0.6686181,0.25084597,Neutral,Neutral
4283.779,4284.949,"course , .",Kim Jun-wan,1267,0.0,1.0,0.0,0.0,0.15544254,0.6534566,0.19110082,Neutral,Neutral
4290.035,4291.695,guys get surgical gowns ?,Kim Jun-wan,1268,0.0,1.0,0.0,0.0,0.11041901,0.85186267,0.037718263,Neutral,Neutral
4300.129,4301.509,"hear heartbeat , right ?",Kim Jun-wan,1269,0.0,1.0,0.0,0.0,0.07647314,0.83707774,0.08644912,Neutral,Neutral
4302.256,4303.086,yes . yes .,Secondary,1270,0.0,0.0,1.0,0.6597,0.020566873,0.22639848,0.75303465,Positive,Positive
4303.173,4305.093,know better med school students .,Kim Jun-wan,1271,0.0,0.58,0.42,0.4404,0.11409858,0.7008369,0.18506454,Neutral,Neutral
4305.175,4307.215,'re probably hearing heartbeat .,Kim Jun-wan,1272,0.0,1.0,0.0,0.0,0.08608779,0.81712294,0.09678921,Neutral,Neutral
4309.096,4310.846,see .,Secondary,1273,0.0,1.0,0.0,0.0,0.20908241,0.6057027,0.18521489,Neutral,Neutral
4310.931,4313.851,'ll let touch . careful though .,Kim Jun-wan,1274,0.0,0.714,0.286,0.1531,0.05678039,0.82593906,0.117280595,Neutral,Neutral
4314.685,4317.475,"touching , thank chanhyeong staying alive .",Kim Jun-wan,1275,0.0,0.37,0.63,0.6249,0.002715423,0.092513315,0.9047713,Positive,Positive
4319.064,4320.074,okay .,Secondary,1276,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
4329.45,4330.7,'s wrong ?,Secondary,1277,0.756,0.244,0.0,-0.4767,0.4295029,0.52661455,0.043882545,Neutral,Negative
4333.62,4334.79,'s strong .,Secondary,1278,0.0,0.233,0.767,0.5106,0.018311895,0.35718524,0.6245029,Positive,Positive
4336.915,4339.125,"heartbeat feels strong , professor .",Secondary,1279,0.0,0.476,0.524,0.5106,0.0027890888,0.12899336,0.8682176,Positive,Positive
4351.972,4354.272,year 2003,Secondary,1280,0.0,1.0,0.0,0.0,0.19533637,0.6386101,0.16605346,Neutral,Neutral
4367.112,4368.612,n't heartbeat feel strong ?,Secondary,1281,0.474,0.526,0.0,-0.4023,0.10940507,0.76632226,0.1242727,Neutral,Neutral
4370.741,4372.081,"'s quite amazing , n't ?",Kim Jun-wan,1282,0.0,0.423,0.577,0.624,0.0109788,0.096670635,0.8923506,Positive,Positive
4374.87,4376.79,'s size plum .,Kim Jun-wan,1283,0.0,1.0,0.0,0.0,0.05696892,0.7554343,0.18759678,Neutral,Neutral
4378.582,4381.462,n't know 'd feel strong .,Kim Jun-wan,1284,0.0,0.548,0.452,0.5106,0.29816958,0.6248805,0.076949894,Neutral,Neutral
4382.002,4384.092,kid 's heart stopped beating .,Secondary,1285,0.62,0.38,0.0,-0.5994,0.45096293,0.47974488,0.06929213,Neutral,Negative
4384.588,4387.418,"made beat , professor .",Kim Jun-wan,1286,0.0,1.0,0.0,0.0,0.111508586,0.7586296,0.12986177,Neutral,Neutral
4391.303,4392.353,professor .,Secondary,1287,0.0,1.0,0.0,0.0,0.18769167,0.65964085,0.15266748,Neutral,Neutral
4396.475,4398.345,'ll choose cardiothoracic surgery .,Kim Jun-wan,1288,0.0,1.0,0.0,0.0,0.1366221,0.80966085,0.05371707,Neutral,Neutral
4401.021,4404.731,"professor , 'll choose cardiothoracic surgery .",Secondary,1289,0.0,1.0,0.0,0.0,0.07267597,0.8754247,0.051899433,Neutral,Neutral
4404.817,4406.027,", .",Secondary,1290,0.0,0.0,0.0,0.0,0.23276104,0.57723576,0.19000316,Neutral,Positive
4407.111,4409.451,'ll apply cardiothoracic surgery well .,Secondary,1291,0.0,0.656,0.344,0.2732,0.028017757,0.81622374,0.15575853,Neutral,Neutral
