Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
3421.167,3425.207,"see , want able buy clothes baby advance .",Secondary,1113,0.0,0.822,0.178,0.0772,0.033997,0.68288475,0.28311825,Neutral,Neutral
3425.922,3430.432,baby become bts blackpink ?,Secondary,1114,0.0,1.0,0.0,0.0,0.042953584,0.9105797,0.046466734,Neutral,Neutral
3433.555,3434.595,sharp .,Yang Seok-hyung,1115,0.0,1.0,0.0,0.0,0.16996212,0.6712043,0.15883355,Neutral,Neutral
3435.849,3437.769,pardon ? ?,Secondary,1116,0.0,0.0,1.0,0.3939,0.16890426,0.75622076,0.07487492,Neutral,Positive
3437.851,3439.481,let 's say sharp .,Yang Seok-hyung,1117,0.0,1.0,0.0,0.0,0.100554936,0.7649457,0.13449934,Neutral,Neutral
3440.186,3442.056,sharp ? 's ?,Secondary,1118,0.0,1.0,0.0,0.0,0.18038912,0.76045805,0.05915283,Neutral,Neutral
3442.147,3443.817,"oh , n't know sharp .",Secondary,1119,0.0,1.0,0.0,0.0,0.4247586,0.52244574,0.052795727,Neutral,Neutral
3443.898,3444.938,...,Secondary,1120,0.0,1.0,0.0,0.0,0.23258078,0.620445,0.14697418,Neutral,Neutral
3445.942,3446.822,zam ?,Yang Seok-hyung,1121,0.0,1.0,0.0,0.0,0.2075872,0.65628976,0.13612309,Neutral,Neutral
3448.403,3451.283,"let 's say akdong musician , akmu .",Secondary,1122,0.0,1.0,0.0,0.0,0.050324377,0.8758854,0.073790185,Neutral,Neutral
3453.283,3454.333,right .,Secondary,1123,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
3455.994,3458.414,yulje medical center,Secondary,1124,0.0,1.0,0.0,0.0,0.11785365,0.8027189,0.0794275,Neutral,Neutral
3462.167,3464.457,"hey , shall pick something way ?",Kim Jun-wan,1125,0.0,1.0,0.0,0.0,0.063683525,0.8500606,0.0862558,Neutral,Neutral
3464.961,3466.551,let 's order . 's hassle .,Ahn Jeong-won,1126,0.0,1.0,0.0,0.0,0.32837132,0.60406274,0.067566015,Neutral,Neutral
3467.38,3469.67,surgery duration,Secondary,1127,0.0,1.0,0.0,0.0,0.13110912,0.82136154,0.047529336,Neutral,Neutral
3482.103,3484.943,"hope goes well . thanks , bye . get rest .",Secondary,1128,0.0,0.336,0.664,0.7845,0.0039369063,0.0858443,0.9102188,Positive,Positive
3491.029,3493.029,"cold cup iced americano , please .",Yang Seok-hyung,1129,0.0,0.635,0.365,0.3182,0.02065985,0.62721574,0.35212442,Neutral,Neutral
3493.698,3495.908,'d like warm cup hot latte .,Ahn Jeong-won,1130,0.0,0.476,0.524,0.5267,0.0052751424,0.3787242,0.6160007,Positive,Positive
3497.202,3498.292,"pay mine , please .",Kim Jun-wan,1131,0.298,0.213,0.489,0.2263,0.08705674,0.7530617,0.15988156,Neutral,Positive
3501.414,3503.084,surgery duration,Secondary,1132,0.0,1.0,0.0,0.0,0.13110912,0.82136154,0.047529336,Neutral,Neutral
3504.709,3505.839,'re done .,Chae Song-hwa,1133,0.0,1.0,0.0,0.0,0.21117347,0.59668666,0.19213986,Neutral,Neutral
3508.338,3509.758,"went well , right ?",Chae Song-hwa,1134,0.0,0.488,0.512,0.2732,0.01605045,0.4815004,0.50244915,Positive,Positive
3510.006,3511.466,"excellent work , professor chae .",Secondary,1135,0.0,0.448,0.552,0.5719,0.002445578,0.040149894,0.9574045,Positive,Positive
3512.258,3513.588,", .",Secondary,1136,0.0,0.0,0.0,0.0,0.23276104,0.57723576,0.19000316,Neutral,Positive
3514.677,3515.927,wrap .,Chae Song-hwa,1137,0.0,1.0,0.0,0.0,0.1715697,0.6839704,0.14445992,Neutral,Neutral
3524.229,3525.769,guys still ?,Chae Song-hwa,1138,0.0,1.0,0.0,0.0,0.13040908,0.7837231,0.08586777,Neutral,Neutral
3526.189,3527.189,yes . yes .,Secondary,1139,0.0,0.0,1.0,0.6597,0.020566873,0.22639848,0.75303465,Positive,Positive
3527.273,3528.903,gosh . told several times,Secondary,1140,0.0,1.0,0.0,0.0,0.21005982,0.70681876,0.083121456,Neutral,Neutral
3528.983,3531.993,could leave go home . 'm impressed .,Secondary,1141,0.145,0.482,0.373,0.4404,0.039435137,0.43980104,0.5207638,Positive,Neutral
3532.904,3535.414,'s name ? 'm jang yunbok .,Chae Song-hwa,1142,0.0,1.0,0.0,0.0,0.056390718,0.87168986,0.07191939,Neutral,Neutral
3535.49,3536.66,'m jang hongdo .,Secondary,1143,0.0,1.0,0.0,0.0,0.056307524,0.8107677,0.13292472,Neutral,Neutral
3537.659,3539.909,'s relationship ? 're twins .,Secondary,1144,0.0,1.0,0.0,0.0,0.09691936,0.8496488,0.053431876,Neutral,Neutral
3539.994,3541.504,fraternal twins .,Secondary,1145,0.0,1.0,0.0,0.0,0.07583283,0.82874167,0.09542543,Neutral,Neutral
3542.497,3545.327,professor . yes ?,Secondary,1146,0.0,0.27,0.73,0.4019,0.07521537,0.83174574,0.09303894,Neutral,Positive
3545.917,3547.037,chance ...,Secondary,1147,0.0,0.333,0.667,0.25,0.15319784,0.73263705,0.114165105,Neutral,Positive
3551.798,3553.758,go myeongjin church sanggyedong ?,Secondary,1148,0.0,1.0,0.0,0.0,0.031062024,0.92591035,0.04302767,Neutral,Neutral
3554.384,3555.594,.,Secondary,1149,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
3555.677,3557.797,"'re prima donna choir , right ?",Secondary,1150,0.0,1.0,0.0,0.0,0.08104964,0.8611947,0.057755765,Neutral,Neutral
3558.388,3560.428,'m known prima donna ? yes .,Chae Song-hwa,1151,0.0,0.597,0.403,0.4019,0.018356407,0.7477503,0.23389332,Neutral,Neutral
3560.515,3562.015,'re church band .,Secondary,1152,0.0,1.0,0.0,0.0,0.034048416,0.83405346,0.13189812,Neutral,Neutral
3562.1,3564.6,'re famous .,Secondary,1153,0.0,1.0,0.0,0.0,0.10788047,0.55490166,0.33721784,Neutral,Neutral
3564.686,3565.936,'s famous ?,Secondary,1154,0.0,1.0,0.0,0.0,0.13255683,0.7709525,0.09649062,Neutral,Neutral
3566.02,3568.48,dances passionately singing hymns .,Secondary,1155,0.0,0.469,0.531,0.5267,0.011979806,0.46426135,0.5237589,Positive,Positive
3569.023,3571.153,people say 's 's stressed work,Secondary,1156,0.324,0.676,0.0,-0.34,0.34748697,0.6092302,0.04328275,Neutral,Neutral
3571.234,3574.324,"get going , guys . go home . 's time go home .",Secondary,1157,0.0,1.0,0.0,0.0,0.0615484,0.59458405,0.34386754,Neutral,Neutral
3574.737,3576.107,"bye , guys . bye .",Chae Song-hwa,1158,0.0,1.0,0.0,0.0,0.18237874,0.665847,0.15177426,Neutral,Neutral
3576.781,3578.781,take care . take care .,Secondary,1159,0.0,0.238,0.762,0.7506,0.04543581,0.6213583,0.33320588,Neutral,Positive
3588.543,3589.463,"well done , professor .",Secondary,1160,0.0,0.488,0.512,0.2732,0.009751911,0.1680337,0.8222144,Positive,Positive
3590.545,3593.505,'m sorry . operate two patients row .,Secondary,1161,0.206,0.794,0.0,-0.0772,0.68024045,0.28910294,0.03065664,Negative,Neutral
3594.632,3596.092,'m really sorry .,Secondary,1162,0.443,0.557,0.0,-0.1513,0.6878069,0.2672215,0.04497162,Negative,Neutral
3596.384,3598.474,worries . time next one .,Chae Song-hwa,1163,0.483,0.517,0.0,-0.4215,0.21133906,0.7054974,0.08316364,Neutral,Neutral
3598.886,3600.426,'re getting ready surgery .,Secondary,1164,0.0,0.545,0.455,0.3612,0.0331273,0.8576477,0.109225005,Neutral,Neutral
3600.513,3603.353,professor min said 'll come 're ready .,Secondary,1165,0.0,0.706,0.294,0.3612,0.03915772,0.8385164,0.12232582,Neutral,Neutral
3604.058,3607.768,'ll call start working sphenoid sinus .,Secondary,1166,0.0,1.0,0.0,0.0,0.14193118,0.80717903,0.050889727,Neutral,Neutral
3608.354,3609.694,get sleep .,Secondary,1167,0.0,1.0,0.0,0.0,0.19726184,0.65136755,0.15137063,Neutral,Neutral
3612.442,3613.822,seokmin . yes .,Chae Song-hwa,1168,0.0,0.27,0.73,0.4019,0.016058704,0.52935565,0.45458564,Neutral,Positive
3614.152,3616.242,"go ,",Chae Song-hwa,1169,0.0,1.0,0.0,0.0,0.1458894,0.60819674,0.24591382,Neutral,Neutral
3616.988,3618.278,go apologize .,Chae Song-hwa,1170,0.0,0.417,0.583,0.1027,0.45585886,0.47982776,0.06431344,Neutral,Positive
3622.41,3623.75,go apologize first .,Chae Song-hwa,1171,0.0,0.588,0.412,0.1027,0.46600482,0.48406017,0.049935065,Neutral,Neutral
3626.789,3627.749,okay .,Secondary,1172,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
3628.124,3631.504,'ll go upstairs right apologize professor min .,Secondary,1173,0.0,0.811,0.189,0.1027,0.03580957,0.87594837,0.08824202,Neutral,Neutral
3631.586,3632.746,professor min .,Chae Song-hwa,1174,0.0,1.0,0.0,0.0,0.1213382,0.78323156,0.09543028,Neutral,Neutral
3633.796,3635.466,go apologize patient ...,Chae Song-hwa,1175,0.0,0.682,0.318,0.1027,0.22837442,0.6692882,0.10233737,Neutral,Neutral
3637.884,3639.514,wo n't let .,Chae Song-hwa,1176,0.0,1.0,0.0,0.0,0.33645862,0.5798879,0.08365338,Neutral,Neutral
3644.641,3645.481,okay .,Secondary,1177,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
3675.38,3676.42,'m sorry .,Secondary,1178,0.565,0.435,0.0,-0.0772,0.5241156,0.4061268,0.06975763,Negative,Negative
3678.758,3680.588,sincerely apologize .,Secondary,1179,0.0,0.0,1.0,0.5423,0.1801461,0.6576323,0.16222163,Neutral,Positive
3713.209,3714.419,hope rest goes well .,Secondary,1180,0.0,0.286,0.714,0.6124,0.00722516,0.18568538,0.8070895,Positive,Positive
3718.089,3720.259,"tumor 's removed ,",Secondary,1181,0.565,0.435,0.0,-0.3818,0.58697146,0.39198834,0.021040214,Negative,Negative
3720.675,3723.465,looks like managed preserve pituitary stalk well .,Secondary,1182,0.0,0.521,0.479,0.5574,0.00782652,0.25004363,0.7421298,Positive,Neutral
3723.678,3724.758,seokmin .,Chae Song-hwa,1183,0.0,1.0,0.0,0.0,0.084688105,0.7664647,0.14884722,Neutral,Neutral
3726.264,3727.474,come .,Chae Song-hwa,1184,0.0,1.0,0.0,0.0,0.14756894,0.6386164,0.2138147,Neutral,Neutral
3728.057,3729.097,yes .,Secondary,1185,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
3730.643,3732.653,"dr. yong . yes , professor chae .",Secondary,1186,0.0,0.597,0.403,0.4019,0.01072053,0.6172308,0.37204868,Neutral,Neutral
3733.771,3735.061,talk like .,Chae Song-hwa,1187,0.0,0.286,0.714,0.3612,0.17995502,0.70932233,0.11072269,Neutral,Positive
3736.691,3737.531,okay .,Secondary,1188,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
3737.608,3739.608,n't thesis ?,Chae Song-hwa,1189,0.0,1.0,0.0,0.0,0.19446142,0.74625474,0.059283778,Neutral,Neutral
3741.904,3743.784,talk like patient ?,Chae Song-hwa,1190,0.0,0.444,0.556,0.3612,0.18486224,0.76813453,0.047003213,Neutral,Positive
3748.494,3751.004,"talk patient tone ,",Chae Song-hwa,1191,0.0,1.0,0.0,0.0,0.07997064,0.7168095,0.20321986,Neutral,Neutral
3751.748,3752.958,forgive .,Chae Song-hwa,1192,0.0,0.0,1.0,0.2732,0.14416339,0.6967629,0.15907368,Neutral,Positive
3754.375,3756.585,okay . understand ?,Secondary,1193,0.0,0.345,0.655,0.2263,0.12457589,0.7099755,0.16544858,Neutral,Positive
3759.172,3762.382,"yes , understood . 'm sorry .",Secondary,1194,0.217,0.333,0.45,0.34,0.22947189,0.58781296,0.18271512,Neutral,Positive
3769.807,3771.477,n't seokhyeong answering phone ?,Lee Ik-joon,1195,0.0,1.0,0.0,0.0,0.16958441,0.7925451,0.037870493,Neutral,Neutral
3771.559,3773.559,"songhwa , .",Lee Ik-joon,1196,0.0,1.0,0.0,0.0,0.13306868,0.7369926,0.12993878,Neutral,Neutral
3773.644,3775.864,"seokhyeong seeing outpatients ,",Ahn Jeong-won,1197,0.0,1.0,0.0,0.0,0.03433844,0.8435342,0.12212742,Neutral,Neutral
3775.938,3777.228,songhwa surgery .,Ahn Jeong-won,1198,0.0,1.0,0.0,0.0,0.10836052,0.83225703,0.059382513,Neutral,Neutral
3777.315,3779.565,"gosh , chae songhwa . 's amazing .",Lee Ik-joon,1199,0.0,0.513,0.487,0.5859,0.002554307,0.024193222,0.9732525,Positive,Neutral
3779.65,3782.99,'s right . 's like lazyass quacks .,Kim Jun-wan,1200,0.0,0.667,0.333,0.3612,0.7472106,0.21652348,0.03626586,Negative,Neutral
3783.07,3784.86,ikjun n't belong category .,Ahn Jeong-won,1201,0.0,1.0,0.0,0.0,0.48872656,0.47752908,0.03374436,Negative,Neutral
3785.615,3786.775,sure .,Kim Jun-wan,1202,0.0,0.0,1.0,0.3182,0.16858904,0.53195983,0.29945108,Neutral,Positive
3786.866,3790.076,ca n't trust rich people . lie time .,Kim Jun-wan,1203,0.529,0.471,0.0,-0.6834,0.7918971,0.19080028,0.017302578,Negative,Negative
3790.161,3794.211,'s rich . 's dirt poor . still lives place .,Lee Ik-joon,1204,0.39,0.355,0.255,-0.2263,0.258791,0.5745323,0.1666767,Neutral,Negative
3794.29,3796.04,promised office . prick .,Kim Jun-wan,1205,0.407,0.169,0.424,0.0258,0.8409874,0.14103556,0.017977064,Negative,Positive
3796.125,3797.705,prick . total prick .,Lee Ik-joon,1206,0.828,0.172,0.0,-0.5859,0.9020158,0.08429131,0.0136928875,Negative,Negative
3798.669,3800.669,"hey , office mate pro gamer .",Lee Ik-joon,1207,0.0,1.0,0.0,0.0,0.03767442,0.6756343,0.28669122,Neutral,Neutral
3800.755,3802.665,professor ban plays freecell day .,Lee Ik-joon,1208,0.419,0.349,0.233,-0.3818,0.06818229,0.85153157,0.08028613,Neutral,Negative
3803.466,3805.086,"actually , forget .",Lee Ik-joon,1209,0.655,0.345,0.0,-0.2263,0.25911242,0.6269682,0.113919385,Neutral,Negative
3805.176,3807.636,seokhyeong worst one .,Lee Ik-joon,1210,0.672,0.328,0.0,-0.6249,0.8570587,0.13032761,0.012613648,Negative,Negative
3808.095,3809.175,seen office ?,Lee Ik-joon,1211,0.0,1.0,0.0,0.0,0.17231023,0.7705605,0.05712928,Neutral,Neutral
3828.699,3830.659,professor ban plays freecell day anyway .,Ahn Jeong-won,1212,0.375,0.417,0.208,-0.3818,0.110499494,0.8037875,0.08571305,Neutral,Neutral
3830.743,3832.583,"'s practically invisible ,",Ahn Jeong-won,1213,0.0,1.0,0.0,0.0,0.2917627,0.61813635,0.09010093,Neutral,Neutral
3832.662,3834.582,whole office .,Ahn Jeong-won,1214,0.0,1.0,0.0,0.0,0.28211758,0.63528174,0.082600616,Neutral,Neutral
3834.664,3837.044,ca n't believe people call buddha . ?,Lee Ik-joon,1215,0.0,1.0,0.0,0.0,0.52577317,0.45153004,0.022696717,Negative,Neutral
3837.124,3840.214,"hey , like soul mates .",Ahn Jeong-won,1216,0.0,0.545,0.455,0.3612,0.037247498,0.7540357,0.20871682,Neutral,Neutral
3840.294,3842.384,"soul mates , ass .",Kim Jun-wan,1217,0.636,0.364,0.0,-0.5423,0.84490705,0.1375014,0.017591557,Negative,Negative
3844.59,3845.68,"hey , 's ?",Kim Jun-wan,1218,0.0,1.0,0.0,0.0,0.12973495,0.76068175,0.109583415,Neutral,Neutral
3847.051,3848.261,'s systolic pressure ?,Kim Jun-wan,1219,0.524,0.476,0.0,-0.296,0.12385042,0.8332303,0.042919323,Neutral,Negative
3849.554,3850.724,norepinephrine ?,Kim Jun-wan,1220,0.0,1.0,0.0,0.0,0.17298643,0.77826434,0.048749194,Neutral,Neutral
3850.93,3852.18,use vasopressin .,Kim Jun-wan,1221,0.0,1.0,0.0,0.0,0.11884906,0.8100385,0.07111247,Neutral,Neutral
3852.265,3854.925,"still ca n't get back , call . 'll come right away .",Kim Jun-wan,1222,0.0,1.0,0.0,0.0,0.35353783,0.59076685,0.055695295,Neutral,Neutral
3855.017,3856.847,good . resident .,Lee Ik-joon,1223,0.0,0.256,0.744,0.4404,0.024580354,0.22600351,0.7494162,Positive,Positive
3857.562,3858.652,"guys , .",Lee Ik-joon,1224,0.0,1.0,0.0,0.0,0.09999237,0.7597599,0.14024767,Neutral,Neutral
3858.729,3861.439,"right , . dr. long winter .",Lee Ik-joon,1225,0.0,1.0,0.0,0.0,0.07828956,0.78267354,0.13903686,Neutral,Neutral
3863.109,3866.319,get work high lofty dr. jang gyeoul ?,Lee Ik-joon,1226,0.0,1.0,0.0,0.0,0.041106638,0.86579394,0.09309943,Neutral,Neutral
3867.196,3869.656,"'ve never worked dr. jang , right ?",Ahn Jeong-won,1227,0.0,1.0,0.0,0.0,0.3774733,0.59455156,0.027975043,Neutral,Neutral
3871.2,3872.41,?,Lee Ik-joon,1228,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3872.493,3875.913,"yes , 've dealt times many emergency cases .",Ahn Jeong-won,1229,0.252,0.485,0.262,0.0258,0.15515998,0.72764385,0.117196225,Neutral,Neutral
3876.706,3878.746,'s cup tea . really ?,Ahn Jeong-won,1230,0.0,1.0,0.0,0.0,0.17684887,0.7647902,0.058360998,Neutral,Neutral
3880.626,3883.376,"seems like quiet type , 's hardworking .",Lee Ik-joon,1231,0.0,0.667,0.333,0.3612,0.07599216,0.6973453,0.22666252,Neutral,Neutral
3887.008,3888.428,'s wrong patient ?,Secondary,1232,0.608,0.392,0.0,-0.4767,0.39855856,0.57701945,0.02442201,Neutral,Negative
3889.051,3890.971,"'s homeless man , found construction site ,",Secondary,1233,0.0,1.0,0.0,0.0,0.4272452,0.54008895,0.032665893,Neutral,Neutral
3891.053,3892.513,got frostbite .,Secondary,1234,0.0,1.0,0.0,0.0,0.4256452,0.51947826,0.054876525,Neutral,Neutral
3893.848,3895.178,leg rotting .,Secondary,1235,0.0,1.0,0.0,0.0,0.7141189,0.2539288,0.031952254,Negative,Neutral
3896.267,3897.727,119 rescue services,Secondary,1236,0.0,0.377,0.623,0.5106,0.21902645,0.6633937,0.11757982,Neutral,Positive
3899.27,3901.36,"take temperature . hold , please .",Secondary,1237,0.0,0.566,0.434,0.3182,0.07337527,0.8202965,0.106328264,Neutral,Neutral
3913.826,3914.866,huisu .,Secondary,1238,0.0,1.0,0.0,0.0,0.18938951,0.64179736,0.16881312,Neutral,Neutral
3918.915,3920.035,"stay still , please .",Secondary,1239,0.0,0.465,0.535,0.3182,0.08166363,0.7368736,0.1814627,Neutral,Positive
3922.46,3925.5,"course , 's hardworking . every resident works hard .",Ahn Jeong-won,1240,0.189,0.811,0.0,-0.1027,0.020473307,0.34415188,0.63537484,Positive,Neutral
3926.088,3927.128,jeongwon .,Secondary,1241,0.0,1.0,0.0,0.0,0.078828834,0.7834377,0.13773336,Neutral,Neutral
3927.715,3929.795,"oh , everyone 's .",Secondary,1242,0.0,1.0,0.0,0.0,0.273174,0.63483024,0.091995835,Neutral,Neutral
3930.885,3932.135,'s ?,Secondary,1243,0.0,1.0,0.0,0.0,0.19506396,0.6537234,0.15121262,Neutral,Neutral
3932.219,3933.929,know daddylonglegs ?,Secondary,1244,0.0,1.0,0.0,0.0,0.0934467,0.84206694,0.0644863,Neutral,Neutral
3934.68,3935.85,?,Ahn Jeong-won,1245,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3936.724,3938.234,sure . n't know ?,Ahn Jeong-won,1246,0.0,0.465,0.535,0.3182,0.19228663,0.74602836,0.061684962,Neutral,Positive
3938.434,3940.444,'s famous hospital used work .,Secondary,1247,0.0,1.0,0.0,0.0,0.039720267,0.5936426,0.3666371,Neutral,Neutral
3941.312,3942.442,really ?,Ahn Jeong-won,1248,0.0,1.0,0.0,0.0,0.26603836,0.6270341,0.10692754,Neutral,Neutral
3942.521,3944.151,?,Ahn Jeong-won,1249,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3944.231,3947.401,"oh , friend 's tv show director wants interview .",Secondary,1250,0.0,0.686,0.314,0.4939,0.060164195,0.86966485,0.07017104,Neutral,Neutral
3947.485,3948.395,", thanks .",Ahn Jeong-won,1251,0.0,0.0,1.0,0.4404,0.020324774,0.4349461,0.5447291,Positive,Positive
3948.986,3951.026,? mean ? say ?,Secondary,1252,0.0,1.0,0.0,0.0,0.26677674,0.68868804,0.044535246,Neutral,Neutral
3952.573,3953.993,"mean , 'll say .",Ahn Jeong-won,1253,0.0,1.0,0.0,0.0,0.18161619,0.74030346,0.07808037,Neutral,Neutral
3954.075,3955.735,said n't know .,Secondary,1254,0.0,1.0,0.0,0.0,0.32169202,0.6021803,0.07612768,Neutral,Neutral
3955.826,3958.826,"well , know . anyway , wo n't . way .",Ahn Jeong-won,1255,0.0,0.704,0.296,0.2732,0.2476181,0.6717319,0.08065002,Neutral,Neutral
3958.913,3960.043,right .,Secondary,1256,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
3961.165,3962.205,hey .,Secondary,1257,0.0,1.0,0.0,0.0,0.18461223,0.5913169,0.22407086,Neutral,Neutral
3963.376,3964.376,yes .,Secondary,1258,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
3966.128,3967.548,really ? 'll right .,Secondary,1259,0.0,1.0,0.0,0.0,0.16705412,0.7163878,0.11655815,Neutral,Neutral
3967.63,3970.84,"wait , call dr. jang gyeoul well case .",Secondary,1260,0.0,0.741,0.259,0.2732,0.11217327,0.84213173,0.045694977,Neutral,Neutral
3971.926,3973.006,'s going ?,Ahn Jeong-won,1261,0.0,1.0,0.0,0.0,0.12823956,0.74365425,0.1281062,Neutral,Neutral
3973.636,3974.926,dr. bae .,Secondary,1262,0.0,1.0,0.0,0.0,0.07468673,0.8063981,0.118915096,Neutral,Neutral
3975.012,3978.272,homeless man came severely frostbitten leg .,Secondary,1263,0.375,0.625,0.0,-0.4588,0.82083833,0.17003995,0.009121673,Negative,Neutral
3978.349,3980.769,stayed construction site leg months .,Secondary,1264,0.0,1.0,0.0,0.0,0.14955825,0.78214866,0.068293124,Neutral,Neutral
3980.851,3983.561,leg rotting due edema caused frostbite .,Secondary,1265,0.0,1.0,0.0,0.0,0.8076466,0.1830447,0.009308747,Negative,Neutral
3983.646,3984.936,leg totally ...,Secondary,1266,0.0,1.0,0.0,0.0,0.109238416,0.7311454,0.15961617,Neutral,Neutral
3985.523,3986.693,?,Ahn Jeong-won,1267,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3986.774,3988.694,"apparently , 's covered maggots .",Secondary,1268,0.0,1.0,0.0,0.0,0.43310136,0.53377885,0.033119842,Neutral,Neutral
3994.657,3995.827,?,Secondary,1269,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
3996.492,3997.952,take leg ?,Secondary,1270,0.0,1.0,0.0,0.0,0.14871277,0.77876955,0.07251767,Neutral,Neutral
4001.163,4002.423,'re .,Secondary,1271,0.0,1.0,0.0,0.0,0.15307158,0.69516253,0.15176581,Neutral,Neutral
4004.583,4006.133,got injured construction site .,Secondary,1272,0.474,0.526,0.0,-0.4019,0.69958013,0.2833585,0.017061355,Negative,Neutral
4006.21,4009.3,skin started rotting due frostbite . 's infested maggots .,Secondary,1273,0.0,1.0,0.0,0.0,0.9195081,0.07464871,0.0058431635,Negative,Neutral
4010.84,4012.63,'ve never seen many maggots .,Secondary,1274,0.0,1.0,0.0,0.0,0.45433477,0.5045162,0.041149095,Neutral,Neutral
4013.676,4016.596,remove able disinfect skin .,Secondary,1275,0.0,1.0,0.0,0.0,0.109735854,0.72810423,0.1621599,Neutral,Neutral
4016.971,4019.181,'s suction unit ? 'll go find .,Secondary,1276,0.0,1.0,0.0,0.0,0.07702048,0.8649325,0.058047127,Neutral,Neutral
4030.359,4032.989,"dr. bae , let 's use tweezers ...",Secondary,1277,0.0,1.0,0.0,0.0,0.06392689,0.8074811,0.128592,Neutral,Neutral
4047.251,4048.791,'s quite something .,Secondary,1278,0.0,1.0,0.0,0.0,0.046919715,0.48209852,0.47098172,Neutral,Neutral
4056.26,4058.35,yulje medical center,Secondary,1279,0.0,1.0,0.0,0.0,0.11785365,0.8027189,0.0794275,Neutral,Neutral
4060.973,4063.233,'re staying late ? yes .,Kim Jun-wan,1280,0.0,0.526,0.474,0.4019,0.067891814,0.7748972,0.15721104,Neutral,Neutral
4063.726,4068.016,high school friend 's surgery metastatic tumor tomorrow .,Chae Song-hwa,1281,0.22,0.508,0.271,0.1531,0.31914803,0.64511687,0.035735086,Neutral,Neutral
4068.105,4069.565,want read .,Chae Song-hwa,1282,0.0,0.435,0.565,0.0772,0.064154886,0.6696452,0.2661999,Neutral,Positive
4072.318,4073.398,get going .,Chae Song-hwa,1283,0.0,1.0,0.0,0.0,0.082398325,0.58553964,0.3320621,Neutral,Neutral
4074.153,4075.113,bye .,Chae Song-hwa,1284,0.0,1.0,0.0,0.0,0.24811243,0.5609479,0.19093974,Neutral,Neutral
4075.905,4077.195,take easy .,Kim Jun-wan,1285,0.0,0.256,0.744,0.4404,0.039102025,0.50730556,0.45359245,Neutral,Positive
4077.907,4079.197,right .,Chae Song-hwa,1286,0.0,1.0,0.0,0.0,0.14577112,0.5682945,0.28593433,Neutral,Neutral
4081.035,4082.745,day shift better night shift ?,Secondary,1287,0.0,0.58,0.42,0.4404,0.088916734,0.79079473,0.12028857,Neutral,Neutral
4082.828,4084.618,", night shift better .",Secondary,1288,0.0,0.408,0.592,0.4404,0.048259124,0.44799337,0.5037475,Positive,Positive
4084.705,4087.955,"seokmin , consent gal baram 's surgery ?",Chae Song-hwa,1289,0.0,0.725,0.275,0.2263,0.056922622,0.91548914,0.027588213,Neutral,Neutral
4088.042,4090.882,"high school friend , right ? yes .",Secondary,1290,0.0,0.337,0.663,0.7096,0.008573224,0.46418163,0.52724516,Positive,Positive
4090.961,4092.711,", husband yet .",Secondary,1291,0.0,1.0,0.0,0.0,0.16395167,0.7115817,0.1244666,Neutral,Neutral
4092.797,4094.377,surgery 's tomorrow . ?,Secondary,1292,0.0,1.0,0.0,0.0,0.062938295,0.89492005,0.042141695,Neutral,Neutral
4114.652,4117.032,ma'am . yes ?,Secondary,1293,0.0,0.27,0.73,0.4019,0.061755713,0.83546615,0.102778226,Neutral,Positive
4120.116,4121.696,fascinated ?,Secondary,1294,0.0,0.0,1.0,0.4767,0.43847567,0.53223634,0.029288009,Neutral,Positive
4122.993,4124.123,?,Secondary,1295,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
4124.203,4127.163,must fascinating see woman fake breast .,Secondary,1296,0.292,0.377,0.33,0.1027,0.31249687,0.57549334,0.11200983,Neutral,Neutral
4129.291,4131.291,", n't think way .",Secondary,1297,0.0,1.0,0.0,0.0,0.40363795,0.5417671,0.054594904,Neutral,Neutral
4131.877,4133.877,could say ?,Secondary,1298,0.0,1.0,0.0,0.0,0.15138209,0.76631814,0.082299754,Neutral,Neutral
4136.507,4138.377,'re always peeping .,Secondary,1299,0.0,1.0,0.0,0.0,0.18809594,0.71679115,0.09511299,Neutral,Neutral
